#time meanCourantNo maxCourantNo Ndt
5936 0.160707 0.232737 0.0867483
5944 0.160708 0.232723 0.086747
5952 0.160708 0.232708 0.0867456
5960 0.160709 0.232692 0.0867443
5968 0.160709 0.232675 0.0867429
5976 0.160709 0.232658 0.0867416
5984 0.16071 0.23264 0.0867402
5992 0.16071 0.232622 0.0867388
6000 0.160711 0.232603 0.0867375
6008 0.160711 0.232584 0.0867362
6016 0.160712 0.232564 0.0867348
6024 0.160712 0.232545 0.0867335
6032 0.160713 0.232525 0.0867322
6040 0.160714 0.232505 0.0867309
6048 0.160715 0.232485 0.0867297
6056 0.160716 0.232466 0.0867284
6064 0.160717 0.232448 0.0867272
6072 0.160718 0.23243 0.086726
6080 0.160719 0.232413 0.0867248
6088 0.16072 0.232398 0.0867236
6096 0.160721 0.232384 0.0867225
6104 0.160722 0.232372 0.0867213
6112 0.160723 0.232362 0.0867202
6120 0.160724 0.232354 0.0867191
6128 0.160725 0.232348 0.086718
6136 0.160726 0.232345 0.086717
6144 0.160727 0.232344 0.0867159
6152 0.160728 0.232348 0.0867149
6160 0.160729 0.232354 0.0867139
6168 0.16073 0.232362 0.086713
6176 0.160731 0.232374 0.086712
6184 0.160731 0.232388 0.0867111
6192 0.160732 0.232404 0.0867102
6200 0.160732 0.232423 0.0867094
6208 0.160733 0.232443 0.0867085
6216 0.160734 0.232465 0.0867077
6224 0.160734 0.232489 0.0867069
6232 0.160735 0.232514 0.0867062
6240 0.160736 0.232539 0.0867055
6248 0.160736 0.232565 0.0867048
6256 0.160737 0.23259 0.0867042
6264 0.160738 0.232615 0.0867036
6272 0.160739 0.232639 0.086703
6280 0.16074 0.232662 0.0867025
6288 0.160741 0.232683 0.086702
6296 0.160742 0.232702 0.0867015
6304 0.160744 0.232719 0.0867011
6312 0.160745 0.232734 0.0867008
6320 0.160746 0.232747 0.0867004
6328 0.160747 0.232757 0.0867001
6336 0.160748 0.232764 0.0866999
6344 0.160749 0.232769 0.0866997
6352 0.16075 0.232772 0.0866995
6360 0.160751 0.232772 0.0866993
6368 0.160752 0.23277 0.0866992
6376 0.160753 0.232767 0.0866991
6384 0.160754 0.232763 0.086699
6392 0.160755 0.232757 0.086699
6400 0.160756 0.23275 0.086699
6408 0.160757 0.232743 0.0866989
6416 0.160759 0.232736 0.086699
6424 0.16076 0.23273 0.086699
6432 0.160762 0.232724 0.086699
6440 0.160763 0.232719 0.086699
6448 0.160765 0.232715 0.0866991
6456 0.160767 0.232712 0.0866991
6464 0.160769 0.232711 0.0866991
6472 0.160771 0.232711 0.0866992
6480 0.160773 0.232713 0.0866992
6488 0.160776 0.232716 0.0866992
6496 0.160779 0.232721 0.0866992
6504 0.160782 0.232728 0.0866993
6512 0.160785 0.232735 0.0866993
6520 0.160789 0.232744 0.0866992
6528 0.160792 0.232753 0.0866992
6536 0.160796 0.232763 0.0866992
6544 0.1608 0.232774 0.0866992
6552 0.160804 0.232785 0.0866992
6560 0.160808 0.232796 0.0866991
6568 0.160813 0.232806 0.0866991
6576 0.160818 0.232817 0.0866991
6584 0.160822 0.232826 0.0866991
6592 0.160827 0.232836 0.0866991
6600 0.160833 0.232845 0.0866991
6608 0.160838 0.232853 0.0866991
6616 0.160843 0.23286 0.0866991
6624 0.160848 0.232867 0.0866991
6632 0.160854 0.232873 0.0866991
6640 0.160859 0.232879 0.0866992
6648 0.160865 0.232884 0.0866992
6656 0.16087 0.232889 0.0866992
6664 0.160876 0.232894 0.0866993
6672 0.160881 0.232899 0.0866993
6680 0.160886 0.232903 0.0866993
6688 0.160891 0.232908 0.0866993
6696 0.160896 0.232913 0.0866993
6704 0.160901 0.232918 0.0866993
6712 0.160905 0.232923 0.0866992
6720 0.160909 0.232928 0.0866992
6728 0.160913 0.232933 0.0866991
6736 0.160917 0.232939 0.086699
6744 0.16092 0.232945 0.0866988
6752 0.160923 0.232951 0.0866986
6760 0.160925 0.232957 0.0866984
6768 0.160928 0.232963 0.0866982
6776 0.160929 0.232969 0.0866979
6784 0.160931 0.232975 0.0866976
6792 0.160932 0.232981 0.0866973
6800 0.160933 0.232987 0.086697
6808 0.160933 0.232993 0.0866967
6816 0.160934 0.232998 0.0866963
6824 0.160934 0.233004 0.0866959
6832 0.160934 0.23301 0.0866956
6840 0.160934 0.233015 0.0866952
6848 0.160934 0.233021 0.0866948
6856 0.160934 0.233027 0.0866945
6864 0.160934 0.233032 0.0866942
6872 0.160933 0.233039 0.0866938
6880 0.160933 0.233045 0.0866936
6888 0.160933 0.233052 0.0866933
6896 0.160933 0.233059 0.086693
6904 0.160933 0.233066 0.0866928
6912 0.160933 0.233074 0.0866926
6920 0.160933 0.233083 0.0866925
6928 0.160933 0.233092 0.0866923
6936 0.160934 0.233101 0.0866922
6944 0.160934 0.233111 0.0866922
6952 0.160935 0.233122 0.0866921
6960 0.160935 0.233133 0.0866921
6968 0.160936 0.233145 0.0866921
6976 0.160937 0.233157 0.0866921
6984 0.160938 0.23317 0.0866922
6992 0.160939 0.233183 0.0866922
7000 0.16094 0.233196 0.0866923
7008 0.160941 0.23321 0.0866924
7016 0.160942 0.233224 0.0866925
7024 0.160943 0.233238 0.0866926
7032 0.160944 0.233252 0.0866927
7040 0.160945 0.233267 0.0866928
7048 0.160946 0.233281 0.0866929
7056 0.160947 0.233294 0.0866931
7064 0.160948 0.233308 0.0866932
7072 0.160949 0.233321 0.0866933
7080 0.16095 0.233333 0.0866935
7088 0.16095 0.233345 0.0866936
7096 0.160951 0.233356 0.0866937
7104 0.160951 0.233365 0.0866938
7112 0.160952 0.233374 0.086694
7120 0.160953 0.23338 0.0866941
7128 0.160953 0.233386 0.0866943
7136 0.160954 0.23339 0.0866944
7144 0.160954 0.233391 0.0866946
7152 0.160954 0.233392 0.0866947
7160 0.160955 0.23339 0.0866949
7168 0.160955 0.233386 0.086695
7176 0.160956 0.23338 0.0866952
7184 0.160956 0.233372 0.0866954
7192 0.160957 0.233362 0.0866956
7200 0.160957 0.23335 0.0866957
7208 0.160958 0.233336 0.0866959
7216 0.160958 0.233321 0.0866961
7224 0.160959 0.233304 0.0866963
7232 0.16096 0.233286 0.0866965
7240 0.16096 0.233267 0.0866967
7248 0.160961 0.233247 0.0866968
7256 0.160962 0.233227 0.086697
7264 0.160962 0.233207 0.0866972
7272 0.160963 0.233188 0.0866974
7280 0.160964 0.233168 0.0866976
7288 0.160964 0.23315 0.0866977
7296 0.160965 0.233133 0.0866979
7304 0.160966 0.233117 0.086698
7312 0.160966 0.233103 0.0866982
7320 0.160967 0.233091 0.0866983
7328 0.160968 0.233082 0.0866984
7336 0.160968 0.233074 0.0866986
7344 0.160969 0.233069 0.0866987
7352 0.160969 0.233066 0.0866988
7360 0.16097 0.233066 0.0866989
7368 0.16097 0.233068 0.086699
7376 0.16097 0.233073 0.0866991
7384 0.16097 0.233079 0.0866991
7392 0.160971 0.233088 0.0866992
7400 0.160971 0.233099 0.0866993
7408 0.160971 0.233111 0.0866994
7416 0.160971 0.233124 0.0866995
7424 0.16097 0.233139 0.0866996
7432 0.16097 0.233154 0.0866997
7440 0.16097 0.23317 0.0866998
7448 0.160969 0.233186 0.0866999
7456 0.160969 0.233202 0.0867001
7464 0.160968 0.233217 0.0867002
7472 0.160967 0.233232 0.0867004
7480 0.160966 0.233247 0.0867006
7488 0.160965 0.23326 0.0867008
7496 0.160964 0.233273 0.086701
7504 0.160963 0.233284 0.0867012
7512 0.160961 0.233295 0.0867015
7520 0.16096 0.233304 0.0867017
7528 0.160958 0.233313 0.086702
7536 0.160956 0.23332 0.0867023
7544 0.160954 0.233327 0.0867027
7552 0.160952 0.233333 0.086703
7560 0.160949 0.233338 0.0867034
7568 0.160947 0.233343 0.0867037
7576 0.160944 0.233348 0.0867041
7584 0.160941 0.233353 0.0867045
7592 0.160938 0.233357 0.0867049
7600 0.160935 0.233362 0.0867053
7608 0.160932 0.233368 0.0867057
7616 0.160928 0.233373 0.0867061
7624 0.160925 0.233379 0.0867065
7632 0.160922 0.233386 0.0867069
7640 0.160918 0.233394 0.0867073
7648 0.160914 0.233402 0.0867077
7656 0.160911 0.23341 0.0867081
7664 0.160907 0.233419 0.0867085
7672 0.160904 0.233429 0.0867089
7680 0.1609 0.233439 0.0867093
7688 0.160897 0.233449 0.0867097
7696 0.160893 0.23346 0.0867101
7704 0.16089 0.233471 0.0867105
7712 0.160887 0.233481 0.0867109
7720 0.160884 0.233492 0.0867113
7728 0.160882 0.233503 0.0867117
7736 0.160879 0.233513 0.0867121
7744 0.160877 0.233523 0.0867125
7752 0.160875 0.233533 0.086713
7760 0.160873 0.233542 0.0867134
7768 0.160871 0.233551 0.0867139
7776 0.16087 0.23356 0.0867143
7784 0.160869 0.233569 0.0867148
7792 0.160868 0.233577 0.0867153
7800 0.160868 0.233584 0.0867158
7808 0.160867 0.233592 0.0867163
7816 0.160867 0.233599 0.0867168
7824 0.160867 0.233605 0.0867173
7832 0.160868 0.233612 0.0867178
7840 0.160868 0.233618 0.0867183
7848 0.160869 0.233624 0.0867187
7856 0.16087 0.233629 0.0867192
7864 0.160872 0.233635 0.0867197
7872 0.160873 0.23364 0.0867201
7880 0.160874 0.233644 0.0867205
7888 0.160876 0.233648 0.0867209
7896 0.160877 0.233652 0.0867212
7904 0.160879 0.233655 0.0867215
7912 0.16088 0.233658 0.0867218
7920 0.160882 0.23366 0.086722
7928 0.160883 0.233661 0.0867222
7936 0.160884 0.233662 0.0867223
7944 0.160885 0.233662 0.0867224
7952 0.160886 0.233661 0.0867225
7960 0.160887 0.233659 0.0867225
7968 0.160888 0.233657 0.0867225
7976 0.160889 0.233654 0.0867224
7984 0.160889 0.23365 0.0867223
7992 0.160889 0.233646 0.0867222
8000 0.160889 0.233641 0.086722
8008 0.16089 0.233635 0.0867218
8016 0.16089 0.233629 0.0867216
8024 0.160889 0.233622 0.0867213
8032 0.160889 0.233615 0.0867211
8040 0.160889 0.233607 0.0867208
8048 0.160889 0.2336 0.0867205
8056 0.160889 0.233592 0.0867201
8064 0.160889 0.233584 0.0867198
8072 0.160888 0.233576 0.0867195
8080 0.160888 0.233569 0.0867191
8088 0.160888 0.233561 0.0867187
8096 0.160888 0.233555 0.0867183
8104 0.160888 0.233548 0.086718
8112 0.160888 0.233543 0.0867176
8120 0.160888 0.233538 0.0867172
8128 0.160888 0.233535 0.0867168
8136 0.160889 0.233532 0.0867164
8144 0.160889 0.233531 0.086716
8152 0.160889 0.233531 0.0867156
8160 0.160889 0.233532 0.0867152
8168 0.16089 0.233535 0.0867148
8176 0.16089 0.23354 0.0867144
8184 0.16089 0.233546 0.086714
8192 0.160891 0.233553 0.0867137
8200 0.160891 0.233562 0.0867133
8208 0.160891 0.233573 0.0867129
8216 0.160892 0.233586 0.0867125
8224 0.160892 0.233599 0.0867121
8232 0.160892 0.233614 0.0867117
8240 0.160893 0.23363 0.0867113
8248 0.160893 0.233648 0.086711
8256 0.160893 0.233666 0.0867106
8264 0.160894 0.233684 0.0867103
8272 0.160894 0.233703 0.0867099
8280 0.160894 0.233723 0.0867096
8288 0.160894 0.233742 0.0867093
8296 0.160895 0.233761 0.086709
8304 0.160895 0.233779 0.0867087
8312 0.160895 0.233796 0.0867084
8320 0.160895 0.233813 0.0867082
8328 0.160896 0.233828 0.0867079
8336 0.160896 0.233842 0.0867077
8344 0.160896 0.233854 0.0867075
8352 0.160897 0.233864 0.0867073
8360 0.160897 0.233873 0.0867072
8368 0.160897 0.233879 0.086707
8376 0.160898 0.233884 0.0867069
8384 0.160898 0.233887 0.0867068
8392 0.160898 0.233888 0.0867066
8400 0.160899 0.233887 0.0867066
8408 0.160899 0.233884 0.0867065
8416 0.160899 0.23388 0.0867064
8424 0.1609 0.233874 0.0867063
8432 0.1609 0.233867 0.0867063
8440 0.1609 0.233859 0.0867062
8448 0.160901 0.233851 0.0867062
8456 0.160902 0.233841 0.0867062
8464 0.160902 0.233832 0.0867061
8472 0.160903 0.233823 0.0867061
8480 0.160904 0.233813 0.086706
8488 0.160905 0.233804 0.086706
8496 0.160907 0.233796 0.0867059
8504 0.160908 0.233789 0.0867059
8512 0.160909 0.233782 0.0867058
8520 0.160911 0.233776 0.0867057
8528 0.160913 0.233771 0.0867057
8536 0.160915 0.233768 0.0867056
8544 0.160917 0.233765 0.0867055
8552 0.160919 0.233764 0.0867053
8560 0.160921 0.233764 0.0867052
8568 0.160924 0.233764 0.0867051
8576 0.160927 0.233766 0.0867049
8584 0.16093 0.233768 0.0867048
8592 0.160933 0.233771 0.0867046
8600 0.160936 0.233774 0.0867045
8608 0.160939 0.233778 0.0867043
8616 0.160942 0.233782 0.0867041
8624 0.160946 0.233786 0.0867039
8632 0.160949 0.23379 0.0867038
8640 0.160953 0.233794 0.0867036
8648 0.160957 0.233797 0.0867034
8656 0.160961 0.233801 0.0867032
8664 0.160965 0.233804 0.086703
8672 0.160968 0.233806 0.0867028
8680 0.160972 0.233808 0.0867026
8688 0.160976 0.23381 0.0867024
8696 0.16098 0.233811 0.0867022
8704 0.160984 0.233812 0.086702
8712 0.160988 0.233813 0.0867018
8720 0.160991 0.233813 0.0867016
8728 0.160995 0.233814 0.0867024
8736 0.160998 0.233814 0.0867107
8744 0.161001 0.233814 0.086719
8752 0.161004 0.233814 0.0867273
8760 0.161007 0.233814 0.0867356
8768 0.16101 0.233814 0.0867439
8776 0.161012 0.233814 0.0867522
8784 0.161014 0.233815 0.0867605
8792 0.161016 0.233816 0.0867687
8800 0.161017 0.233817 0.086777
8808 0.161018 0.233819 0.0867852
8816 0.161019 0.233821 0.0867934
8824 0.16102 0.233823 0.0868016
8832 0.16102 0.233826 0.0868098
8840 0.16102 0.233829 0.086818
8848 0.16102 0.233832 0.0868262
8856 0.16102 0.233835 0.0868344
8864 0.161019 0.233839 0.0868425
8872 0.161019 0.233843 0.0868507
8880 0.161018 0.233847 0.0868588
8888 0.161017 0.233852 0.0868669
8896 0.161017 0.233857 0.086875
8904 0.161016 0.233862 0.0868831
8912 0.161015 0.233867 0.0868912
8920 0.161014 0.233873 0.0868993
8928 0.161013 0.233879 0.0869074
8936 0.161012 0.233885 0.0869154
8944 0.161011 0.233891 0.0869235
8952 0.161011 0.233898 0.0869315
8960 0.16101 0.233906 0.0869395
8968 0.161009 0.233913 0.0869475
8976 0.161009 0.233922 0.0869555
8984 0.161009 0.23393 0.0869634
8992 0.161008 0.233939 0.0869714
9000 0.161008 0.233949 0.0869793
9008 0.161008 0.233959 0.0869873
9016 0.161008 0.233969 0.0869952
9024 0.161008 0.233979 0.0870031
9032 0.161008 0.23399 0.087011
9040 0.161008 0.234001 0.0870188
9048 0.161009 0.234013 0.0870267
9056 0.161009 0.234024 0.0870345
9064 0.161009 0.234035 0.0870423
9072 0.16101 0.234046 0.0870501
9080 0.161011 0.234057 0.0870579
9088 0.161011 0.234068 0.0870656
9096 0.161012 0.234078 0.0870734
9104 0.161012 0.234088 0.0870811
9112 0.161013 0.234097 0.0870888
9120 0.161013 0.234105 0.0870965
9128 0.161014 0.234113 0.0871042
9136 0.161014 0.23412 0.0871118
9144 0.161014 0.234125 0.0871195
9152 0.161015 0.234129 0.0871271
9160 0.161015 0.234133 0.0871346
9168 0.161015 0.234134 0.0871422
9176 0.161015 0.234135 0.0871498
9184 0.161015 0.234134 0.0871573
9192 0.161015 0.234131 0.0871648
9200 0.161015 0.234128 0.0871723
9208 0.161015 0.234122 0.0871798
9216 0.161015 0.234115 0.0871872
9224 0.161015 0.234107 0.0871946
9232 0.161014 0.234097 0.087202
9240 0.161014 0.234087 0.0872094
9248 0.161014 0.234074 0.0872168
9256 0.161014 0.234061 0.0872241
9264 0.161014 0.234047 0.0872314
9272 0.161013 0.234032 0.0872387
9280 0.161013 0.234017 0.087246
9288 0.161013 0.234001 0.0872533
9296 0.161013 0.233984 0.0872605
9304 0.161012 0.233968 0.0872677
9312 0.161012 0.233952 0.087275
9320 0.161012 0.233936 0.0872821
9328 0.161012 0.233921 0.0872893
9336 0.161012 0.233906 0.0872965
9344 0.161012 0.233893 0.0873036
9352 0.161011 0.23388 0.0873107
9360 0.161011 0.233869 0.0873178
9368 0.161011 0.233859 0.0873249
9376 0.161011 0.233851 0.0873319
9384 0.16101 0.233844 0.087339
9392 0.16101 0.233839 0.087346
9400 0.16101 0.233836 0.087353
9408 0.161009 0.233834 0.08736
9416 0.161009 0.233834 0.087367
9424 0.161009 0.233836 0.0873739
9432 0.161008 0.233838 0.0873808
9440 0.161007 0.233843 0.0873878
9448 0.161007 0.233848 0.0873947
9456 0.161006 0.233855 0.0874015
9464 0.161005 0.233862 0.0874084
9472 0.161005 0.23387 0.0874153
9480 0.161004 0.233878 0.0874221
9488 0.161003 0.233887 0.0874289
9496 0.161002 0.233896 0.0874357
9504 0.161001 0.233905 0.0874425
9512 0.160999 0.233913 0.0874493
9520 0.160998 0.233921 0.087456
9528 0.160997 0.233929 0.0874628
9536 0.160995 0.233935 0.0874695
9544 0.160993 0.233941 0.0874762
9552 0.160992 0.233947 0.0874829
9560 0.16099 0.233951 0.0874896
9568 0.160988 0.233954 0.0874963
9576 0.160986 0.233957 0.087503
9584 0.160983 0.233958 0.0875096
9592 0.160981 0.233959 0.0875163
9600 0.160978 0.233959 0.0875229
9608 0.160976 0.233958 0.0875296
9616 0.160973 0.233957 0.0875362
9624 0.16097 0.233955 0.0875429
9632 0.160967 0.233953 0.0875495
9640 0.160964 0.233951 0.0875561
9648 0.16096 0.233948 0.0875628
9656 0.160957 0.233945 0.0875694
9664 0.160954 0.233943 0.087576
9672 0.16095 0.233941 0.0875827
9680 0.160947 0.233938 0.0875893
9688 0.160944 0.233937 0.0875959
9696 0.16094 0.233935 0.0876026
9704 0.160937 0.233934 0.0876092
9712 0.160933 0.233933 0.0876158
9720 0.16093 0.233932 0.0876225
9728 0.160927 0.233932 0.0876291
9736 0.160924 0.233932 0.0876358
9744 0.160921 0.233933 0.0876424
9752 0.160918 0.233933 0.0876491
9760 0.160915 0.233934 0.0876557
9768 0.160913 0.233935 0.0876624
9776 0.16091 0.233936 0.087669
9784 0.160908 0.233937 0.0876757
9792 0.160906 0.233937 0.0876823
9800 0.160904 0.233938 0.087689
9808 0.160903 0.233938 0.0876957
9816 0.160902 0.233938 0.0877024
9824 0.160901 0.233937 0.087709
9832 0.1609 0.233937 0.0877157
9840 0.160899 0.233935 0.0877224
9848 0.160899 0.233934 0.0877291
9856 0.160899 0.233932 0.0877358
9864 0.160899 0.233929 0.0877425
9872 0.160899 0.233927 0.0877492
9880 0.1609 0.233923 0.0877559
9888 0.160901 0.23392 0.0877626
9896 0.160901 0.233916 0.0877693
9904 0.160902 0.233911 0.087776
9912 0.160904 0.233906 0.0877828
9920 0.160905 0.233901 0.0877895
9928 0.160906 0.233895 0.0877962
9936 0.160907 0.233889 0.0878029
9944 0.160908 0.233883 0.0878097
9952 0.16091 0.233876 0.0878164
9960 0.160911 0.233869 0.0878231
9968 0.160912 0.233861 0.0878298
9976 0.160913 0.233854 0.0878366
9984 0.160914 0.233845 0.0878433
9992 0.160914 0.233836 0.08785
10000 0.160915 0.233827 0.0878567
10008 0.160915 0.233818 0.0878634
10016 0.160916 0.233808 0.0878702
10024 0.160916 0.233798 0.0878769
10032 0.160916 0.233787 0.0878836
10040 0.160916 0.233776 0.0878903
10048 0.160915 0.233765 0.087897
10056 0.160915 0.233753 0.0879036
10064 0.160914 0.233742 0.0879103
10072 0.160914 0.23373 0.087917
10080 0.160913 0.233719 0.0879237
10088 0.160912 0.233707 0.0879304
10096 0.160912 0.233696 0.087937
10104 0.160911 0.233684 0.0879437
10112 0.16091 0.233674 0.0879503
10120 0.16091 0.233663 0.087957
10128 0.160909 0.233653 0.0879636
10136 0.160908 0.233644 0.0879702
10144 0.160908 0.233636 0.0879769
10152 0.160907 0.233628 0.0879835
10160 0.160907 0.233621 0.0879901
10168 0.160906 0.233616 0.0879967
10176 0.160906 0.233611 0.0880033
10184 0.160905 0.233608 0.0880099
10192 0.160905 0.233606 0.0880165
10200 0.160905 0.233605 0.0880231
10208 0.160905 0.233605 0.0880297
10216 0.160905 0.233607 0.0880362
10224 0.160905 0.23361 0.0880428
10232 0.160905 0.233614 0.0880494
10240 0.160905 0.23362 0.0880559
10248 0.160905 0.233626 0.0880625
10256 0.160905 0.233634 0.088069
10264 0.160906 0.233643 0.0880756
10272 0.160906 0.233653 0.0880821
10280 0.160906 0.233664 0.0880896
10288 0.160906 0.233675 0.0880971
10296 0.160906 0.233687 0.0881046
10304 0.160906 0.2337 0.0881121
10312 0.160907 0.233713 0.0881196
10320 0.160907 0.233726 0.0881271
10328 0.160907 0.233738 0.0881346
10336 0.160907 0.233751 0.088142
10344 0.160907 0.233764 0.0881495
10352 0.160907 0.233775 0.088157
10360 0.160907 0.233786 0.0881644
10368 0.160907 0.233797 0.0881719
10376 0.160907 0.233806 0.0881794
10384 0.160907 0.233814 0.0881868
10392 0.160907 0.233822 0.0881943
10400 0.160907 0.233828 0.0882017
10408 0.160907 0.233832 0.0882091
10416 0.160907 0.233835 0.0882165
10424 0.160907 0.233837 0.088224
10432 0.160907 0.233838 0.0882314
10440 0.160907 0.233837 0.0882388
10448 0.160908 0.233835 0.0882462
10456 0.160908 0.233832 0.0882535
10464 0.160908 0.233828 0.0882609
10472 0.160908 0.233823 0.0882683
10480 0.160909 0.233817 0.0882756
10488 0.160909 0.233811 0.088283
10496 0.16091 0.233804 0.0882903
10504 0.16091 0.233797 0.0882977
10512 0.160911 0.233789 0.088305
10520 0.160912 0.233782 0.0883123
10528 0.160912 0.233775 0.0883196
10536 0.160913 0.233768 0.0883269
10544 0.160914 0.233761 0.0883342
10552 0.160915 0.233755 0.0883414
10560 0.160917 0.23375 0.0883487
10568 0.160918 0.233745 0.0883559
10576 0.160919 0.233742 0.0883632
10584 0.160921 0.233739 0.0883704
10592 0.160923 0.233737 0.0883776
10600 0.160924 0.233736 0.0883848
10608 0.160926 0.233736 0.088392
10616 0.160928 0.233736 0.0883992
10624 0.16093 0.233738 0.0884064
10632 0.160932 0.23374 0.0884135
10640 0.160935 0.233743 0.0884207
10648 0.160937 0.233746 0.0884278
10656 0.160939 0.23375 0.088435
10664 0.160942 0.233754 0.0884421
10672 0.160944 0.233758 0.0884492
10680 0.160947 0.233763 0.0884563
10688 0.160949 0.233767 0.0884634
10696 0.160952 0.233772 0.0884705
10704 0.160954 0.233776 0.0884775
10712 0.160957 0.23378 0.0884846
10720 0.160959 0.233784 0.0884917
10728 0.160962 0.233788 0.0884987
10736 0.160964 0.233791 0.0885058
10744 0.160967 0.233795 0.0885128
10752 0.160969 0.233798 0.0885199
10760 0.160972 0.2338 0.0885269
10768 0.160974 0.233803 0.0885339
10776 0.160976 0.233805 0.088541
10784 0.160978 0.233807 0.088548
10792 0.16098 0.233809 0.088555
10800 0.160981 0.233811 0.088562
10808 0.160983 0.233812 0.088569
10816 0.160984 0.233814 0.0885761
10824 0.160985 0.233816 0.0885831
10832 0.160986 0.233818 0.0885901
10840 0.160986 0.23382 0.0885971
10848 0.160987 0.233823 0.0886041
10856 0.160987 0.233826 0.0886111
10864 0.160987 0.233828 0.0886181
10872 0.160986 0.233832 0.0886251
10880 0.160986 0.233835 0.0886321
10888 0.160985 0.233839 0.0886391
10896 0.160984 0.233843 0.0886461
10904 0.160983 0.233848 0.0886531
10912 0.160982 0.233853 0.0886601
10920 0.160981 0.233858 0.0886671
10928 0.16098 0.233863 0.0886741
10936 0.160978 0.233869 0.0886811
10944 0.160977 0.233875 0.088688
10952 0.160975 0.233881 0.088695
10960 0.160974 0.233887 0.088702
10968 0.160973 0.233894 0.0887089
10976 0.160971 0.2339 0.0887159
10984 0.16097 0.233907 0.0887228
10992 0.160968 0.233915 0.0887298
11000 0.160967 0.233922 0.0887367
11008 0.160966 0.233929 0.0887436
11016 0.160965 0.233937 0.0887505
11024 0.160964 0.233945 0.0887575
11032 0.160963 0.233953 0.0887644
11040 0.160962 0.233961 0.0887713
11048 0.160961 0.233969 0.0887782
11056 0.16096 0.233977 0.088785
11064 0.16096 0.233985 0.0887919
11072 0.160959 0.233993 0.0887988
11080 0.160959 0.234001 0.0888057
11088 0.160959 0.234009 0.0888125
11096 0.160959 0.234017 0.0888194
11104 0.160959 0.234025 0.0888262
11112 0.160958 0.234032 0.088833
11120 0.160959 0.234039 0.0888399
11128 0.160959 0.234046 0.0888467
11136 0.160959 0.234052 0.0888535
11144 0.160959 0.234057 0.0888603
11152 0.160959 0.234062 0.0888671
11160 0.160959 0.234066 0.0888739
11168 0.160959 0.23407 0.0888807
11176 0.160959 0.234072 0.0888875
11184 0.160958 0.234074 0.0888942
11192 0.160958 0.234075 0.088901
11200 0.160958 0.234075 0.0889078
11208 0.160958 0.234073 0.0889145
11216 0.160957 0.234071 0.0889212
11224 0.160957 0.234067 0.088928
11232 0.160956 0.234062 0.0889347
11240 0.160956 0.234057 0.0889414
11248 0.160955 0.23405 0.0889481
11256 0.160955 0.234042 0.0889548
11264 0.160954 0.234033 0.0889615
11272 0.160953 0.234023 0.0889682
11280 0.160953 0.234012 0.0889749
11288 0.160952 0.234 0.0889815
11296 0.160951 0.233988 0.0889882
11304 0.160951 0.233975 0.0889948
11312 0.16095 0.233962 0.0890015
11320 0.160949 0.233948 0.0890081
11328 0.160949 0.233934 0.0890147
11336 0.160948 0.23392 0.0890213
11344 0.160947 0.233906 0.0890278
11352 0.160947 0.233892 0.0890344
11360 0.160946 0.233879 0.089041
11368 0.160945 0.233866 0.0890475
11376 0.160945 0.233854 0.089054
11384 0.160944 0.233842 0.0890605
11392 0.160943 0.233831 0.089067
11400 0.160943 0.233821 0.0890735
11408 0.160942 0.233813 0.08908
11416 0.160942 0.233805 0.0890864
11424 0.160941 0.233798 0.0890928
11432 0.16094 0.233793 0.0890993
11440 0.160939 0.233789 0.0891056
11448 0.160939 0.233786 0.089112
11456 0.160938 0.233785 0.0891184
11464 0.160937 0.233784 0.0891247
11472 0.160936 0.233785 0.089131
11480 0.160935 0.233787 0.0891374
11488 0.160934 0.233789 0.0891437
11496 0.160933 0.233793 0.0891499
11504 0.160932 0.233797 0.0891562
11512 0.16093 0.233802 0.0891624
11520 0.160929 0.233808 0.0891687
11528 0.160927 0.233814 0.0891749
11536 0.160926 0.23382 0.0891811
11544 0.160924 0.233826 0.0891873
11552 0.160923 0.233832 0.0891935
11560 0.160921 0.233839 0.0891997
11568 0.160919 0.233845 0.0892058
11576 0.160917 0.23385 0.089212
11584 0.160915 0.233856 0.0892182
11592 0.160912 0.23386 0.0892243
11600 0.16091 0.233865 0.0892304
11608 0.160907 0.233869 0.0892366
11616 0.160905 0.233872 0.0892427
11624 0.160902 0.233875 0.0892489
11632 0.160899 0.233877 0.089255
11640 0.160896 0.233878 0.0892611
11648 0.160893 0.233879 0.0892673
11656 0.16089 0.23388 0.0892734
11664 0.160886 0.23388 0.0892795
11672 0.160883 0.23388 0.0892857
11680 0.16088 0.23388 0.0892918
11688 0.160876 0.23388 0.089298
11696 0.160873 0.233879 0.0893041
11704 0.160869 0.233879 0.0893103
11712 0.160866 0.233878 0.0893164
11720 0.160862 0.233878 0.0893226
11728 0.160859 0.233878 0.0893287
11736 0.160855 0.233878 0.0893349
11744 0.160852 0.233878 0.089341
11752 0.160849 0.233879 0.0893472
11760 0.160846 0.23388 0.0893533
11768 0.160843 0.233881 0.0893595
11776 0.16084 0.233883 0.0893656
11784 0.160837 0.233885 0.0893718
11792 0.160834 0.233887 0.0893779
11800 0.160832 0.233889 0.0893841
11808 0.16083 0.233891 0.0893902
11816 0.160828 0.233894 0.0893963
11824 0.160826 0.233897 0.0894024
11832 0.160824 0.233899 0.0894086
11840 0.160823 0.233902 0.0894147
11848 0.160821 0.233904 0.0894208
