#time meanCourantNo maxCourantNo Ndt
5944 0.160544 0.209868 0.0867075
5952 0.160545 0.209853 0.0867061
5960 0.160545 0.209838 0.0867047
5968 0.160546 0.209821 0.0867033
5976 0.160546 0.209805 0.0867019
5984 0.160546 0.209788 0.0867006
5992 0.160547 0.20977 0.0866992
6000 0.160547 0.209752 0.0866978
6008 0.160548 0.209733 0.0866964
6016 0.160548 0.209714 0.0866951
6024 0.160549 0.209695 0.0866937
6032 0.16055 0.209676 0.0866924
6040 0.160551 0.209656 0.0866911
6048 0.160552 0.209637 0.0866898
6056 0.160553 0.209619 0.0866885
6064 0.160554 0.209601 0.0866872
6072 0.160555 0.209583 0.086686
6080 0.160556 0.209567 0.0866848
6088 0.160557 0.209551 0.0866836
6096 0.160558 0.209537 0.0866824
6104 0.16056 0.209525 0.0866812
6112 0.160561 0.209514 0.0866801
6120 0.160562 0.209506 0.0866789
6128 0.160563 0.209499 0.0866778
6136 0.160564 0.209495 0.0866767
6144 0.160565 0.209492 0.0866757
6152 0.160566 0.209493 0.0866746
6160 0.160567 0.209495 0.0866736
6168 0.160567 0.2095 0.0866726
6176 0.160568 0.209508 0.0866717
6184 0.160569 0.209518 0.0866707
6192 0.160569 0.209529 0.0866698
6200 0.16057 0.209543 0.0866689
6208 0.160571 0.209559 0.086668
6216 0.160571 0.209576 0.0866672
6224 0.160572 0.209594 0.0866664
6232 0.160573 0.209613 0.0866656
6240 0.160573 0.209632 0.0866649
6248 0.160574 0.209652 0.0866642
6256 0.160575 0.209672 0.0866635
6264 0.160576 0.209691 0.0866629
6272 0.160577 0.209709 0.0866623
6280 0.160578 0.209726 0.0866617
6288 0.160579 0.209742 0.0866612
6296 0.16058 0.209755 0.0866607
6304 0.160581 0.209767 0.0866603
6312 0.160582 0.209777 0.0866599
6320 0.160583 0.209785 0.0866595
6328 0.160585 0.209791 0.0866592
6336 0.160586 0.209794 0.0866589
6344 0.160587 0.209795 0.0866587
6352 0.160588 0.209794 0.0866585
6360 0.160589 0.209791 0.0866583
6368 0.16059 0.209786 0.0866581
6376 0.160591 0.20978 0.086658
6384 0.160592 0.209772 0.0866579
6392 0.160593 0.209764 0.0866578
6400 0.160594 0.209755 0.0866578
6408 0.160596 0.209745 0.0866577
6416 0.160597 0.209736 0.0866577
6424 0.160598 0.209727 0.0866577
6432 0.1606 0.209718 0.0866577
6440 0.160601 0.209711 0.0866577
6448 0.160603 0.209704 0.0866577
6456 0.160605 0.209699 0.0866577
6464 0.160607 0.209695 0.0866577
6472 0.160609 0.209692 0.0866577
6480 0.160612 0.209691 0.0866576
6488 0.160615 0.209691 0.0866576
6496 0.160617 0.209693 0.0866576
6504 0.16062 0.209696 0.0866575
6512 0.160624 0.2097 0.0866575
6520 0.160627 0.209705 0.0866574
6528 0.160631 0.209711 0.0866574
6536 0.160635 0.209717 0.0866573
6544 0.160638 0.209724 0.0866572
6552 0.160643 0.209731 0.0866572
6560 0.160647 0.209739 0.0866571
6568 0.160652 0.209746 0.086657
6576 0.160656 0.209752 0.086657
6584 0.160661 0.209759 0.0866569
6592 0.160666 0.209765 0.0866568
6600 0.160671 0.20977 0.0866568
6608 0.160676 0.209775 0.0866567
6616 0.160682 0.209779 0.0866567
6624 0.160687 0.209783 0.0866567
6632 0.160693 0.209786 0.0866566
6640 0.160698 0.209789 0.0866566
6648 0.160703 0.209791 0.0866566
6656 0.160709 0.209793 0.0866566
6664 0.160714 0.209795 0.0866566
6672 0.160719 0.209797 0.0866565
6680 0.160725 0.209799 0.0866565
6688 0.16073 0.209801 0.0866565
6696 0.160735 0.209802 0.0866564
6704 0.160739 0.209804 0.0866564
6712 0.160744 0.209807 0.0866563
6720 0.160748 0.209809 0.0866562
6728 0.160752 0.209811 0.086656
6736 0.160756 0.209814 0.0866559
6744 0.160759 0.209817 0.0866557
6752 0.160762 0.20982 0.0866555
6760 0.160764 0.209823 0.0866553
6768 0.160766 0.209826 0.086655
6776 0.160768 0.209829 0.0866547
6784 0.16077 0.209832 0.0866544
6792 0.160771 0.209835 0.086654
6800 0.160772 0.209838 0.0866537
6808 0.160772 0.20984 0.0866533
6816 0.160772 0.209843 0.0866529
6824 0.160773 0.209846 0.0866525
6832 0.160773 0.209848 0.0866521
6840 0.160773 0.209851 0.0866517
6848 0.160773 0.209854 0.0866513
6856 0.160772 0.209857 0.0866509
6864 0.160772 0.209859 0.0866505
6872 0.160772 0.209863 0.0866502
6880 0.160772 0.209866 0.0866499
6888 0.160772 0.20987 0.0866495
6896 0.160772 0.209874 0.0866493
6904 0.160772 0.209878 0.086649
6912 0.160772 0.209883 0.0866488
6920 0.160772 0.209888 0.0866486
6928 0.160772 0.209894 0.0866484
6936 0.160772 0.2099 0.0866483
6944 0.160773 0.209907 0.0866481
6952 0.160773 0.209915 0.0866481
6960 0.160774 0.209922 0.086648
6968 0.160775 0.209931 0.086648
6976 0.160775 0.20994 0.086648
6984 0.160776 0.209949 0.086648
6992 0.160777 0.209958 0.086648
7000 0.160778 0.209968 0.086648
7008 0.160779 0.209978 0.0866481
7016 0.16078 0.209989 0.0866482
7024 0.160781 0.209999 0.0866482
7032 0.160783 0.21001 0.0866483
7040 0.160784 0.210021 0.0866484
7048 0.160785 0.210031 0.0866485
7056 0.160785 0.210042 0.0866486
7064 0.160786 0.210052 0.0866487
7072 0.160787 0.210061 0.0866488
7080 0.160788 0.21007 0.0866489
7088 0.160789 0.210078 0.086649
7096 0.160789 0.210086 0.0866491
7104 0.16079 0.210093 0.0866492
7112 0.16079 0.210098 0.0866493
7120 0.160791 0.210102 0.0866495
7128 0.160791 0.210105 0.0866496
7136 0.160792 0.210106 0.0866497
7144 0.160792 0.210106 0.0866498
7152 0.160793 0.210104 0.0866499
7160 0.160793 0.2101 0.0866501
7168 0.160794 0.210095 0.0866502
7176 0.160794 0.210087 0.0866503
7184 0.160795 0.210078 0.0866505
7192 0.160795 0.210067 0.0866506
7200 0.160796 0.210055 0.0866508
7208 0.160796 0.210041 0.0866509
7216 0.160797 0.210025 0.0866511
7224 0.160797 0.210008 0.0866512
7232 0.160798 0.209991 0.0866514
7240 0.160799 0.209972 0.0866515
7248 0.1608 0.209953 0.0866517
7256 0.1608 0.209933 0.0866518
7264 0.160801 0.209914 0.086652
7272 0.160802 0.209894 0.0866521
7280 0.160802 0.209875 0.0866523
7288 0.160803 0.209857 0.0866524
7296 0.160804 0.209841 0.0866525
7304 0.160805 0.209825 0.0866526
7312 0.160805 0.209811 0.0866527
7320 0.160806 0.209799 0.0866528
7328 0.160807 0.209789 0.0866529
7336 0.160807 0.20978 0.086653
7344 0.160808 0.209774 0.0866531
7352 0.160808 0.209771 0.0866532
7360 0.160809 0.209769 0.0866533
7368 0.160809 0.20977 0.0866533
7376 0.160809 0.209772 0.0866534
7384 0.16081 0.209777 0.0866534
7392 0.16081 0.209783 0.0866535
7400 0.16081 0.209791 0.0866535
7408 0.16081 0.209801 0.0866536
7416 0.16081 0.209812 0.0866536
7424 0.16081 0.209823 0.0866537
7432 0.160809 0.209835 0.0866538
7440 0.160809 0.209848 0.0866539
7448 0.160808 0.209861 0.086654
7456 0.160808 0.209874 0.0866541
7464 0.160807 0.209886 0.0866542
7472 0.160806 0.209898 0.0866543
7480 0.160805 0.20991 0.0866545
7488 0.160804 0.209921 0.0866546
7496 0.160803 0.20993 0.0866548
7504 0.160802 0.209939 0.086655
7512 0.1608 0.209947 0.0866553
7520 0.160799 0.209954 0.0866555
7528 0.160797 0.20996 0.0866558
7536 0.160795 0.209966 0.086656
7544 0.160793 0.20997 0.0866564
7552 0.160791 0.209974 0.0866567
7560 0.160788 0.209978 0.086657
7568 0.160786 0.209981 0.0866573
7576 0.160783 0.209984 0.0866577
7584 0.16078 0.209987 0.0866581
7592 0.160777 0.20999 0.0866584
7600 0.160774 0.209994 0.0866588
7608 0.160771 0.209997 0.0866592
7616 0.160768 0.210002 0.0866596
7624 0.160764 0.210006 0.08666
7632 0.160761 0.210011 0.0866603
7640 0.160757 0.210017 0.0866607
7648 0.160753 0.210024 0.0866611
7656 0.16075 0.210031 0.0866615
7664 0.160746 0.210038 0.0866618
7672 0.160743 0.210046 0.0866622
7680 0.160739 0.210055 0.0866626
7688 0.160736 0.210064 0.0866629
7696 0.160732 0.210073 0.0866633
7704 0.160729 0.210082 0.0866637
7712 0.160726 0.210091 0.086664
7720 0.160723 0.210101 0.0866644
7728 0.160721 0.21011 0.0866648
7736 0.160718 0.210119 0.0866652
7744 0.160716 0.210129 0.0866656
7752 0.160714 0.210137 0.086666
7760 0.160712 0.210146 0.0866664
7768 0.16071 0.210155 0.0866668
7776 0.160709 0.210163 0.0866672
7784 0.160708 0.210171 0.0866677
7792 0.160707 0.210178 0.0866681
7800 0.160707 0.210185 0.0866686
7808 0.160706 0.210193 0.086669
7816 0.160706 0.210199 0.0866695
7824 0.160706 0.210206 0.08667
7832 0.160707 0.210212 0.0866704
7840 0.160707 0.210219 0.0866709
7848 0.160708 0.210225 0.0866713
7856 0.160709 0.21023 0.0866718
7864 0.160711 0.210236 0.0866722
7872 0.160712 0.210241 0.0866726
7880 0.160713 0.210246 0.086673
7888 0.160715 0.210251 0.0866733
7896 0.160716 0.210255 0.0866736
7904 0.160718 0.210258 0.0866739
7912 0.160719 0.210262 0.0866741
7920 0.16072 0.210265 0.0866744
7928 0.160722 0.210267 0.0866745
7936 0.160723 0.210268 0.0866746
7944 0.160724 0.210269 0.0866747
7952 0.160725 0.21027 0.0866748
7960 0.160726 0.21027 0.0866748
7968 0.160727 0.210269 0.0866747
7976 0.160728 0.210267 0.0866747
7984 0.160728 0.210265 0.0866745
7992 0.160728 0.210262 0.0866744
8000 0.160729 0.210259 0.0866742
8008 0.160729 0.210255 0.086674
8016 0.160729 0.21025 0.0866737
8024 0.160729 0.210245 0.0866735
8032 0.160728 0.21024 0.0866732
8040 0.160728 0.210234 0.0866729
8048 0.160728 0.210228 0.0866725
8056 0.160728 0.210223 0.0866722
8064 0.160728 0.210217 0.0866718
8072 0.160728 0.210211 0.0866715
8080 0.160728 0.210205 0.0866711
8088 0.160728 0.2102 0.0866707
8096 0.160728 0.210195 0.0866703
8104 0.160728 0.21019 0.0866699
8112 0.160728 0.210187 0.0866695
8120 0.160728 0.210184 0.0866691
8128 0.160728 0.210181 0.0866687
8136 0.160728 0.21018 0.0866683
8144 0.160728 0.21018 0.0866678
8152 0.160729 0.210181 0.0866674
8160 0.160729 0.210183 0.086667
8168 0.160729 0.210187 0.0866666
8176 0.16073 0.210192 0.0866662
8184 0.16073 0.210198 0.0866658
8192 0.16073 0.210206 0.0866654
8200 0.160731 0.210215 0.086665
8208 0.160731 0.210226 0.0866646
8216 0.160731 0.210237 0.0866642
8224 0.160732 0.21025 0.0866638
8232 0.160732 0.210265 0.0866634
8240 0.160732 0.21028 0.086663
8248 0.160733 0.210296 0.0866627
8256 0.160733 0.210313 0.0866623
8264 0.160733 0.21033 0.0866619
8272 0.160733 0.210348 0.0866616
8280 0.160734 0.210366 0.0866613
8288 0.160734 0.210384 0.0866609
8296 0.160734 0.210401 0.0866606
8304 0.160735 0.210418 0.0866603
8312 0.160735 0.210434 0.0866601
8320 0.160735 0.210449 0.0866598
8328 0.160735 0.210463 0.0866596
8336 0.160736 0.210476 0.0866593
8344 0.160736 0.210487 0.0866591
8352 0.160736 0.210497 0.0866589
8360 0.160737 0.210505 0.0866588
8368 0.160737 0.210511 0.0866586
8376 0.160737 0.210516 0.0866584
8384 0.160738 0.210519 0.0866583
8392 0.160738 0.21052 0.0866582
8400 0.160738 0.210519 0.0866581
8408 0.160739 0.210517 0.086658
8416 0.160739 0.210513 0.0866579
8424 0.160739 0.210509 0.0866579
8432 0.16074 0.210503 0.0866578
8440 0.16074 0.210496 0.0866577
8448 0.160741 0.210489 0.0866577
8456 0.160742 0.210481 0.0866576
8464 0.160742 0.210473 0.0866576
8472 0.160743 0.210465 0.0866575
8480 0.160744 0.210457 0.0866575
8488 0.160745 0.21045 0.0866574
8496 0.160747 0.210443 0.0866574
8504 0.160748 0.210437 0.0866573
8512 0.16075 0.210431 0.0866572
8520 0.160751 0.210426 0.0866571
8528 0.160753 0.210423 0.086657
8536 0.160755 0.21042 0.0866569
8544 0.160757 0.210419 0.0866568
8552 0.160759 0.210418 0.0866566
8560 0.160762 0.210418 0.0866565
8568 0.160764 0.210419 0.0866564
8576 0.160767 0.210421 0.0866562
8584 0.16077 0.210424 0.086656
8592 0.160773 0.210427 0.0866558
8600 0.160776 0.210431 0.0866557
8608 0.160779 0.210434 0.0866555
8616 0.160783 0.210439 0.0866553
8624 0.160786 0.210443 0.0866551
8632 0.16079 0.210447 0.0866549
8640 0.160794 0.210451 0.0866546
8648 0.160797 0.210455 0.0866544
8656 0.160801 0.210458 0.0866542
8664 0.160805 0.210461 0.086654
8672 0.160809 0.210464 0.0866563
8680 0.160813 0.210466 0.0866647
8688 0.160817 0.210468 0.0866731
8696 0.160821 0.210469 0.0866814
8704 0.160824 0.210471 0.0866898
8712 0.160828 0.210472 0.0866981
8720 0.160832 0.210472 0.0867065
8728 0.160835 0.210473 0.0867148
8736 0.160839 0.210473 0.0867231
8744 0.160842 0.210473 0.0867314
8752 0.160845 0.210473 0.0867397
8760 0.160848 0.210474 0.086748
8768 0.16085 0.210474 0.0867562
8776 0.160852 0.210475 0.0867645
8784 0.160854 0.210476 0.0867727
8792 0.160856 0.210477 0.086781
8800 0.160858 0.210478 0.0867892
8808 0.160859 0.210479 0.0867974
8816 0.16086 0.210481 0.0868056
8824 0.16086 0.210483 0.0868138
8832 0.16086 0.210486 0.086822
8840 0.160861 0.210489 0.0868302
8848 0.16086 0.210492 0.0868384
8856 0.16086 0.210495 0.0868465
8864 0.16086 0.210498 0.0868546
8872 0.160859 0.210502 0.0868628
8880 0.160858 0.210506 0.0868709
8888 0.160858 0.21051 0.086879
8896 0.160857 0.210514 0.0868871
8904 0.160856 0.210519 0.0868952
8912 0.160855 0.210524 0.0869032
8920 0.160854 0.210529 0.0869113
8928 0.160853 0.210534 0.0869193
8936 0.160852 0.21054 0.0869274
8944 0.160852 0.210546 0.0869354
8952 0.160851 0.210552 0.0869434
8960 0.16085 0.210559 0.0869514
8968 0.16085 0.210566 0.0869593
8976 0.160849 0.210574 0.0869673
8984 0.160849 0.210581 0.0869753
8992 0.160848 0.21059 0.0869832
9000 0.160848 0.210598 0.0869911
9008 0.160848 0.210607 0.086999
9016 0.160848 0.210617 0.0870069
9024 0.160848 0.210626 0.0870148
9032 0.160848 0.210636 0.0870227
9040 0.160848 0.210646 0.0870305
9048 0.160849 0.210657 0.0870383
9056 0.160849 0.210667 0.0870461
9064 0.160849 0.210677 0.0870539
9072 0.16085 0.210688 0.0870617
9080 0.16085 0.210698 0.0870695
9088 0.160851 0.210707 0.0870772
9096 0.160852 0.210717 0.0870849
9104 0.160852 0.210726 0.0870926
9112 0.160853 0.210734 0.0871003
9120 0.160853 0.210742 0.087108
9128 0.160853 0.210749 0.0871156
9136 0.160854 0.210755 0.0871232
9144 0.160854 0.21076 0.0871308
9152 0.160854 0.210765 0.0871384
9160 0.160855 0.210768 0.087146
9168 0.160855 0.21077 0.0871535
9176 0.160855 0.21077 0.0871611
9184 0.160855 0.21077 0.0871686
9192 0.160855 0.210768 0.087176
9200 0.160855 0.210765 0.0871835
9208 0.160855 0.21076 0.087191
9216 0.160855 0.210754 0.0871984
9224 0.160855 0.210747 0.0872058
9232 0.160854 0.210739 0.0872132
9240 0.160854 0.21073 0.0872205
9248 0.160854 0.210719 0.0872279
9256 0.160854 0.210708 0.0872352
9264 0.160854 0.210696 0.0872425
9272 0.160854 0.210683 0.0872498
9280 0.160853 0.210669 0.087257
9288 0.160853 0.210655 0.0872643
9296 0.160853 0.210641 0.0872715
9304 0.160853 0.210627 0.0872787
9312 0.160853 0.210613 0.0872859
9320 0.160853 0.210599 0.087293
9328 0.160852 0.210586 0.0873002
9336 0.160852 0.210574 0.0873073
9344 0.160852 0.210562 0.0873144
9352 0.160852 0.210551 0.0873215
9360 0.160852 0.210542 0.0873286
9368 0.160852 0.210534 0.0873356
9376 0.160851 0.210527 0.0873427
9384 0.160851 0.210521 0.0873497
9392 0.160851 0.210517 0.0873567
9400 0.160851 0.210515 0.0873637
9408 0.16085 0.210514 0.0873706
9416 0.16085 0.210514 0.0873776
9424 0.160849 0.210516 0.0873845
9432 0.160849 0.210519 0.0873914
9440 0.160848 0.210523 0.0873983
9448 0.160848 0.210528 0.0874052
9456 0.160847 0.210534 0.087412
9464 0.160846 0.210541 0.0874189
9472 0.160845 0.210549 0.0874257
9480 0.160844 0.210557 0.0874325
9488 0.160844 0.210565 0.0874393
9496 0.160842 0.210573 0.0874461
9504 0.160841 0.210581 0.0874529
9512 0.16084 0.210589 0.0874596
9520 0.160839 0.210596 0.0874663
9528 0.160837 0.210603 0.0874731
9536 0.160836 0.210609 0.0874798
9544 0.160834 0.210615 0.0874865
9552 0.160833 0.210619 0.0874931
9560 0.160831 0.210623 0.0874998
9568 0.160829 0.210626 0.0875065
9576 0.160826 0.210629 0.0875131
9584 0.160824 0.21063 0.0875198
9592 0.160822 0.210631 0.0875264
9600 0.160819 0.210631 0.087533
9608 0.160816 0.21063 0.0875396
9616 0.160814 0.210629 0.0875463
9624 0.160811 0.210628 0.0875529
9632 0.160808 0.210626 0.0875595
9640 0.160805 0.210624 0.0875661
9648 0.160801 0.210621 0.0875727
9656 0.160798 0.210619 0.0875793
9664 0.160795 0.210617 0.0875859
9672 0.160791 0.210615 0.0875925
9680 0.160788 0.210613 0.0875991
9688 0.160785 0.210612 0.0876057
9696 0.160781 0.210611 0.0876124
9704 0.160778 0.21061 0.087619
9712 0.160774 0.210609 0.0876256
9720 0.160771 0.210609 0.0876322
9728 0.160768 0.210609 0.0876388
9736 0.160765 0.21061 0.0876454
9744 0.160762 0.210611 0.087652
9752 0.160759 0.210612 0.0876587
9760 0.160756 0.210613 0.0876653
9768 0.160754 0.210614 0.0876719
9776 0.160751 0.210615 0.0876786
9784 0.160749 0.210616 0.0876852
9792 0.160747 0.210617 0.0876918
9800 0.160746 0.210618 0.0876985
9808 0.160744 0.210619 0.0877051
9816 0.160743 0.210619 0.0877118
9824 0.160742 0.21062 0.0877184
9832 0.160741 0.210619 0.0877251
9840 0.16074 0.210619 0.0877317
9848 0.16074 0.210618 0.0877384
9856 0.16074 0.210617 0.0877451
9864 0.16074 0.210616 0.0877518
9872 0.16074 0.210614 0.0877584
9880 0.160741 0.210611 0.0877651
9888 0.160742 0.210609 0.0877718
9896 0.160743 0.210606 0.0877785
9904 0.160744 0.210602 0.0877852
9912 0.160745 0.210599 0.0877919
9920 0.160746 0.210594 0.0877986
9928 0.160747 0.21059 0.0878053
9936 0.160748 0.210585 0.087812
9944 0.16075 0.21058 0.0878187
9952 0.160751 0.210575 0.0878254
9960 0.160752 0.210569 0.0878321
9968 0.160753 0.210562 0.0878388
9976 0.160754 0.210556 0.0878455
9984 0.160755 0.210549 0.0878521
9992 0.160756 0.210542 0.0878588
10000 0.160756 0.210534 0.0878655
10008 0.160757 0.210539 0.0878722
10016 0.160757 0.210575 0.0878789
10024 0.160757 0.210612 0.0878856
10032 0.160757 0.210648 0.0878923
10040 0.160757 0.210685 0.0878989
10048 0.160757 0.210721 0.0879056
10056 0.160756 0.210759 0.0879123
10064 0.160756 0.210796 0.0879189
10072 0.160755 0.210834 0.0879256
10080 0.160755 0.210872 0.0879322
10088 0.160754 0.210911 0.0879389
10096 0.160753 0.210951 0.0879455
10104 0.160753 0.210991 0.0879521
10112 0.160752 0.211031 0.0879587
10120 0.160751 0.211072 0.0879654
10128 0.16075 0.211114 0.087972
10136 0.16075 0.211157 0.0879786
10144 0.160749 0.211201 0.0879852
10152 0.160749 0.211246 0.0879918
10160 0.160748 0.211291 0.0879984
10168 0.160748 0.211338 0.0880049
10176 0.160747 0.211385 0.0880115
10184 0.160747 0.211434 0.0880181
10192 0.160747 0.211483 0.0880247
10200 0.160747 0.211534 0.0880312
10208 0.160747 0.211586 0.0880378
10216 0.160747 0.211638 0.0880452
10224 0.160747 0.211692 0.0880527
10232 0.160747 0.211747 0.0880602
10240 0.160747 0.211802 0.0880677
10248 0.160747 0.211858 0.0880752
10256 0.160747 0.211915 0.0880827
10264 0.160747 0.211973 0.0880902
10272 0.160747 0.212031 0.0880977
10280 0.160747 0.21209 0.0881052
10288 0.160748 0.212149 0.0881126
10296 0.160748 0.212208 0.0881201
10304 0.160748 0.212267 0.0881276
10312 0.160748 0.212326 0.088135
10320 0.160748 0.212385 0.0881425
10328 0.160748 0.212444 0.08815
10336 0.160748 0.212502 0.0881574
10344 0.160749 0.212559 0.0881649
10352 0.160749 0.212616 0.0881723
10360 0.160749 0.212672 0.0881798
10368 0.160749 0.212726 0.0881872
10376 0.160749 0.21278 0.0881946
10384 0.160749 0.212833 0.0882021
10392 0.160749 0.212885 0.0882095
10400 0.160749 0.212935 0.0882169
10408 0.160749 0.212984 0.0882243
10416 0.160749 0.213032 0.0882317
10424 0.160749 0.213079 0.0882391
10432 0.160749 0.213125 0.0882465
10440 0.160749 0.213169 0.0882539
10448 0.160749 0.213212 0.0882612
10456 0.160749 0.213255 0.0882686
10464 0.160749 0.213296 0.0882759
10472 0.16075 0.213337 0.0882833
10480 0.16075 0.213377 0.0882906
10488 0.160751 0.213416 0.088298
10496 0.160751 0.213455 0.0883053
10504 0.160752 0.213493 0.0883126
10512 0.160752 0.213531 0.0883199
10520 0.160753 0.213569 0.0883272
10528 0.160754 0.213607 0.0883345
10536 0.160755 0.213645 0.0883417
10544 0.160756 0.213683 0.088349
10552 0.160757 0.213722 0.0883562
10560 0.160758 0.21376 0.0883635
10568 0.16076 0.213799 0.0883707
10576 0.160761 0.213838 0.0883779
10584 0.160763 0.213878 0.0883851
10592 0.160764 0.213918 0.0883923
10600 0.160766 0.213958 0.0883995
10608 0.160768 0.213998 0.0884067
10616 0.16077 0.214039 0.0884139
10624 0.160772 0.21408 0.088421
10632 0.160774 0.214121 0.0884282
10640 0.160776 0.214162 0.0884353
10648 0.160779 0.214204 0.0884424
10656 0.160781 0.214245 0.0884495
10664 0.160783 0.214286 0.0884566
10672 0.160786 0.214327 0.0884637
10680 0.160788 0.214369 0.0884708
10688 0.160791 0.214409 0.0884779
10696 0.160793 0.21445 0.088485
10704 0.160796 0.21449 0.088492
10712 0.160799 0.21453 0.0884991
10720 0.160801 0.21457 0.0885061
10728 0.160804 0.214609 0.0885132
10736 0.160806 0.214648 0.0885202
10744 0.160809 0.214687 0.0885272
10752 0.160811 0.214725 0.0885342
10760 0.160813 0.214763 0.0885413
10768 0.160816 0.2148 0.0885483
10776 0.160818 0.214838 0.0885553
10784 0.16082 0.214875 0.0885623
10792 0.160821 0.214912 0.0885693
10800 0.160823 0.214949 0.0885763
10808 0.160824 0.214986 0.0885833
10816 0.160826 0.215023 0.0885903
10824 0.160827 0.21506 0.0885973
10832 0.160827 0.215097 0.0886043
10840 0.160828 0.215135 0.0886113
10848 0.160828 0.215172 0.0886183
10856 0.160828 0.215209 0.0886253
10864 0.160828 0.215247 0.0886323
10872 0.160828 0.215285 0.0886392
10880 0.160827 0.215324 0.0886462
10888 0.160827 0.215362 0.0886532
10896 0.160826 0.215401 0.0886602
10904 0.160825 0.215441 0.0886672
10912 0.160824 0.215481 0.0886741
10920 0.160823 0.215521 0.0886811
10928 0.160821 0.215561 0.0886881
10936 0.16082 0.215602 0.088695
10944 0.160818 0.215644 0.088702
10952 0.160817 0.215686 0.0887089
10960 0.160815 0.215728 0.0887159
10968 0.160814 0.215771 0.0887228
10976 0.160813 0.215814 0.0887297
10984 0.160811 0.215857 0.0887367
10992 0.16081 0.215901 0.0887436
11000 0.160808 0.215945 0.0887505
11008 0.160807 0.21599 0.0887574
11016 0.160806 0.216035 0.0887643
11024 0.160805 0.216081 0.0887712
11032 0.160804 0.216127 0.0887781
11040 0.160803 0.216173 0.088785
11048 0.160802 0.216219 0.0887919
11056 0.160802 0.216266 0.0887987
11064 0.160801 0.216312 0.0888056
11072 0.160801 0.216359 0.0888124
11080 0.1608 0.216406 0.0888193
11088 0.1608 0.216453 0.0888261
11096 0.1608 0.2165 0.0888329
11104 0.1608 0.216547 0.0888398
11112 0.1608 0.216593 0.0888466
11120 0.1608 0.21664 0.0888534
11128 0.1608 0.216686 0.0888602
11136 0.1608 0.216731 0.088867
11144 0.1608 0.216776 0.0888738
11152 0.1608 0.216821 0.0888805
11160 0.1608 0.216865 0.0888873
11168 0.1608 0.216908 0.0888941
11176 0.1608 0.21695 0.0889008
11184 0.1608 0.216992 0.0889076
11192 0.160799 0.217033 0.0889143
11200 0.160799 0.217072 0.088921
11208 0.160799 0.217111 0.0889278
11216 0.160799 0.217149 0.0889345
11224 0.160798 0.217186 0.0889412
11232 0.160798 0.217222 0.0889479
11240 0.160797 0.217256 0.0889546
11248 0.160797 0.21729 0.0889613
11256 0.160796 0.217323 0.0889679
11264 0.160795 0.217354 0.0889746
11272 0.160795 0.217385 0.0889813
11280 0.160794 0.217415 0.0889879
11288 0.160793 0.217444 0.0889946
11296 0.160793 0.217473 0.0890012
11304 0.160792 0.2175 0.0890078
11312 0.160791 0.217528 0.0890144
11320 0.160791 0.217555 0.089021
11328 0.16079 0.217581 0.0890276
11336 0.160789 0.217607 0.0890342
11344 0.160789 0.217634 0.0890407
11352 0.160788 0.21766 0.0890473
11360 0.160787 0.217686 0.0890538
11368 0.160787 0.217713 0.0890603
11376 0.160786 0.217739 0.0890668
11384 0.160786 0.217767 0.0890733
11392 0.160785 0.217794 0.0890798
11400 0.160784 0.217823 0.0890862
11408 0.160784 0.217852 0.0890927
11416 0.160783 0.217881 0.0890991
11424 0.160783 0.217911 0.0891055
11432 0.160782 0.217942 0.0891119
11440 0.160781 0.217974 0.0891182
11448 0.16078 0.218006 0.0891246
11456 0.160779 0.218039 0.0891309
11464 0.160779 0.218073 0.0891373
11472 0.160778 0.218107 0.0891436
11480 0.160777 0.218142 0.0891498
11488 0.160776 0.218177 0.0891561
11496 0.160774 0.218213 0.0891624
11504 0.160773 0.218249 0.0891686
11512 0.160772 0.218285 0.0891748
11520 0.160771 0.218321 0.089181
11528 0.160769 0.218357 0.0891872
11536 0.160768 0.218393 0.0891934
11544 0.160766 0.218429 0.0891996
11552 0.160764 0.218464 0.0892058
11560 0.160762 0.218499 0.0892119
11568 0.16076 0.218534 0.0892181
11576 0.160758 0.218568 0.0892242
11584 0.160756 0.218602 0.0892303
11592 0.160754 0.218634 0.0892365
11600 0.160752 0.218667 0.0892426
11608 0.160749 0.218698 0.0892487
11616 0.160746 0.218729 0.0892548
11624 0.160744 0.218759 0.0892609
11632 0.160741 0.218788 0.089267
11640 0.160738 0.218817 0.0892732
11648 0.160734 0.218845 0.0892793
11656 0.160731 0.218873 0.0892854
11664 0.160728 0.2189 0.0892915
11672 0.160725 0.218927 0.0892976
11680 0.160721 0.218953 0.0893037
11688 0.160718 0.218979 0.0893098
11696 0.160714 0.219005 0.089316
11704 0.160711 0.21903 0.0893221
11712 0.160707 0.219056 0.0893282
11720 0.160704 0.219082 0.0893344
11728 0.1607 0.219107 0.0893405
11736 0.160697 0.219133 0.0893466
11744 0.160693 0.219159 0.0893527
11752 0.16069 0.219185 0.0893589
11760 0.160687 0.219211 0.089365
11768 0.160684 0.219237 0.0893711
11776 0.160681 0.219264 0.0893773
11784 0.160679 0.219291 0.0893834
11792 0.160676 0.219319 0.0893895
11800 0.160674 0.219347 0.0893956
11808 0.160671 0.219375 0.0894017
11816 0.160669 0.219403 0.0894078
11824 0.160667 0.219432 0.0894139
11832 0.160666 0.219461 0.08942
11840 0.160664 0.21949 0.0894261
11848 0.160663 0.219519 0.0894322
