#time meanCourantNo maxCourantNo Ndt
5952 0.160542 0.23532 0.0880082
5960 0.160542 0.235297 0.0880071
5968 0.160543 0.235273 0.0880059
5976 0.160543 0.235249 0.0880048
5984 0.160544 0.235223 0.0880037
5992 0.160544 0.235198 0.0880026
6000 0.160545 0.235171 0.0880015
6008 0.160545 0.235144 0.0880004
6016 0.160546 0.235117 0.0879993
6024 0.160546 0.235089 0.0879983
6032 0.160547 0.235061 0.0879972
6040 0.160548 0.235033 0.0879961
6048 0.160549 0.235006 0.0879951
6056 0.16055 0.234979 0.0879941
6064 0.160551 0.234952 0.0879931
6072 0.160552 0.234926 0.0879921
6080 0.160554 0.234902 0.0879911
6088 0.160555 0.234879 0.0879901
6096 0.160556 0.234857 0.0879891
6104 0.160557 0.234837 0.0879881
6112 0.160558 0.23482 0.0879872
6120 0.160559 0.234805 0.0879862
6128 0.160561 0.234792 0.0879853
6136 0.160562 0.234782 0.0879844
6144 0.160563 0.234774 0.0879835
6152 0.160563 0.23477 0.0879826
6160 0.160564 0.234769 0.0879817
6168 0.160565 0.23477 0.0879808
6176 0.160566 0.234775 0.08798
6184 0.160567 0.234782 0.0879792
6192 0.160567 0.234791 0.0879784
6200 0.160568 0.234803 0.0879776
6208 0.160568 0.234817 0.0879768
6216 0.160569 0.234833 0.0879761
6224 0.16057 0.23485 0.0879754
6232 0.16057 0.234868 0.0879747
6240 0.160571 0.234886 0.087974
6248 0.160572 0.234905 0.0879733
6256 0.160573 0.234924 0.0879727
6264 0.160573 0.234942 0.0879721
6272 0.160574 0.234959 0.0879716
6280 0.160576 0.234974 0.087971
6288 0.160577 0.234988 0.0879705
6296 0.160578 0.234999 0.08797
6304 0.160579 0.235008 0.0879696
6312 0.16058 0.235015 0.0879692
6320 0.160581 0.235019 0.0879687
6328 0.160582 0.235021 0.0879684
6336 0.160583 0.235019 0.087968
6344 0.160584 0.235015 0.0879676
6352 0.160586 0.235009 0.0879673
6360 0.160587 0.235 0.087967
6368 0.160588 0.234989 0.0879667
6376 0.160589 0.234976 0.0879664
6384 0.16059 0.234962 0.0879662
6392 0.160591 0.234947 0.0879659
6400 0.160592 0.234931 0.0879657
6408 0.160593 0.234915 0.0879655
6416 0.160595 0.234899 0.0879653
6424 0.160596 0.234884 0.0879651
6432 0.160598 0.234869 0.0879649
6440 0.160599 0.234855 0.0879647
6448 0.160601 0.234843 0.0879645
6456 0.160603 0.234832 0.0879644
6464 0.160605 0.234823 0.0879642
6472 0.160607 0.234815 0.0879641
6480 0.16061 0.23481 0.087964
6488 0.160613 0.234806 0.0879639
6496 0.160615 0.234803 0.0879638
6504 0.160618 0.234802 0.0879637
6512 0.160622 0.234803 0.0879637
6520 0.160625 0.234804 0.0879636
6528 0.160629 0.234807 0.0879636
6536 0.160633 0.23481 0.0879637
6544 0.160637 0.234813 0.0879637
6552 0.160641 0.234817 0.0879638
6560 0.160645 0.234821 0.0879638
6568 0.16065 0.234825 0.0879639
6576 0.160655 0.234828 0.0879641
6584 0.160659 0.23483 0.0879642
6592 0.160665 0.234832 0.0879644
6600 0.16067 0.234834 0.0879646
6608 0.160675 0.234834 0.0879648
6616 0.16068 0.234834 0.087965
6624 0.160686 0.234833 0.0879652
6632 0.160691 0.234832 0.0879655
6640 0.160697 0.23483 0.0879657
6648 0.160702 0.234827 0.0879659
6656 0.160708 0.234824 0.0879661
6664 0.160713 0.234822 0.0879664
6672 0.160718 0.234818 0.0879666
6680 0.160724 0.234815 0.0879667
6688 0.160729 0.234812 0.0879669
6696 0.160734 0.234809 0.087967
6704 0.160739 0.234807 0.0879671
6712 0.160743 0.234804 0.0879672
6720 0.160747 0.234802 0.0879672
6728 0.160751 0.2348 0.0879672
6736 0.160755 0.234798 0.0879671
6744 0.160758 0.234797 0.087967
6752 0.160761 0.234795 0.0879669
6760 0.160764 0.234794 0.0879667
6768 0.160766 0.234793 0.0879665
6776 0.160768 0.234792 0.0879663
6784 0.16077 0.234791 0.087966
6792 0.160771 0.23479 0.0879657
6800 0.160772 0.234788 0.0879654
6808 0.160772 0.234787 0.0879651
6816 0.160773 0.234786 0.0879648
6824 0.160773 0.234785 0.0879644
6832 0.160773 0.234783 0.0879641
6840 0.160773 0.234782 0.0879637
6848 0.160773 0.234781 0.0879634
6856 0.160773 0.23478 0.087963
6864 0.160772 0.23478 0.0879627
6872 0.160772 0.234779 0.0879624
6880 0.160772 0.234779 0.0879621
6888 0.160772 0.23478 0.0879618
6896 0.160772 0.234781 0.0879616
6904 0.160772 0.234782 0.0879613
6912 0.160772 0.234784 0.0879611
6920 0.160772 0.234787 0.0879609
6928 0.160772 0.234791 0.0879608
6936 0.160773 0.234795 0.0879606
6944 0.160773 0.2348 0.0879605
6952 0.160774 0.234805 0.0879604
6960 0.160774 0.234811 0.0879603
6968 0.160775 0.234818 0.0879602
6976 0.160776 0.234825 0.0879601
6984 0.160777 0.234833 0.0879601
6992 0.160778 0.234841 0.0879601
7000 0.160779 0.23485 0.08796
7008 0.16078 0.234859 0.08796
7016 0.160781 0.234868 0.08796
7024 0.160782 0.234878 0.08796
7032 0.160783 0.234888 0.0879599
7040 0.160784 0.234897 0.0879599
7048 0.160785 0.234907 0.0879599
7056 0.160786 0.234916 0.0879599
7064 0.160787 0.234925 0.0879599
7072 0.160788 0.234933 0.08796
7080 0.160789 0.234941 0.08796
7088 0.160789 0.234947 0.08796
7096 0.16079 0.234953 0.08796
7104 0.160791 0.234958 0.0879601
7112 0.160791 0.234961 0.0879601
7120 0.160792 0.234962 0.0879602
7128 0.160792 0.234962 0.0879603
7136 0.160793 0.23496 0.0879603
7144 0.160793 0.234957 0.0879604
7152 0.160794 0.234951 0.0879605
7160 0.160794 0.234943 0.0879606
7168 0.160795 0.234932 0.0879608
7176 0.160795 0.23492 0.0879609
7184 0.160796 0.234905 0.087961
7192 0.160797 0.234888 0.0879612
7200 0.160797 0.234869 0.0879613
7208 0.160798 0.234848 0.0879615
7216 0.160798 0.234825 0.0879617
7224 0.160799 0.234801 0.0879619
7232 0.1608 0.234776 0.087962
7240 0.1608 0.234749 0.0879622
7248 0.160801 0.234722 0.0879624
7256 0.160802 0.234695 0.0879626
7264 0.160803 0.234667 0.0879628
7272 0.160803 0.23464 0.087963
7280 0.160804 0.234613 0.0879632
7288 0.160805 0.234588 0.0879634
7296 0.160806 0.234563 0.0879636
7304 0.160807 0.234541 0.0879638
7312 0.160807 0.23452 0.087964
7320 0.160808 0.234502 0.0879642
7328 0.160809 0.234485 0.0879644
7336 0.160809 0.234472 0.0879646
7344 0.16081 0.23446 0.0879648
7352 0.16081 0.234452 0.087965
7360 0.160811 0.234446 0.0879653
7368 0.160811 0.234443 0.0879655
7376 0.160812 0.234442 0.0879657
7384 0.160812 0.234444 0.0879659
7392 0.160812 0.234448 0.0879661
7400 0.160812 0.234453 0.0879664
7408 0.160812 0.234461 0.0879666
7416 0.160812 0.23447 0.0879669
7424 0.160812 0.234479 0.0879671
7432 0.160812 0.23449 0.0879674
7440 0.160811 0.234501 0.0879676
7448 0.160811 0.234513 0.0879679
7456 0.16081 0.234524 0.0879682
7464 0.16081 0.234535 0.0879685
7472 0.160809 0.234545 0.0879688
7480 0.160808 0.234555 0.087969
7488 0.160807 0.234563 0.0879693
7496 0.160806 0.234571 0.0879696
7504 0.160804 0.234578 0.0879699
7512 0.160803 0.234583 0.0879702
7520 0.160801 0.234588 0.0879705
7528 0.1608 0.234592 0.0879707
7536 0.160798 0.234594 0.087971
7544 0.160796 0.234596 0.0879713
7552 0.160793 0.234597 0.0879715
7560 0.160791 0.234598 0.0879717
7568 0.160789 0.234599 0.087972
7576 0.160786 0.234599 0.0879722
7584 0.160783 0.2346 0.0879724
7592 0.16078 0.234601 0.0879726
7600 0.160777 0.234602 0.0879728
7608 0.160774 0.234604 0.0879729
7616 0.16077 0.234606 0.0879731
7624 0.160767 0.234609 0.0879732
7632 0.160763 0.234613 0.0879734
7640 0.16076 0.234618 0.0879735
7648 0.160756 0.234624 0.0879736
7656 0.160752 0.23463 0.0879737
7664 0.160749 0.234638 0.0879739
7672 0.160745 0.234645 0.087974
7680 0.160742 0.234654 0.0879741
7688 0.160738 0.234663 0.0879743
7696 0.160735 0.234672 0.0879744
7704 0.160732 0.234682 0.0879746
7712 0.160728 0.234692 0.0879748
7720 0.160725 0.234702 0.087975
7728 0.160723 0.234711 0.0879752
7736 0.16072 0.234721 0.0879754
7744 0.160718 0.234731 0.0879757
7752 0.160716 0.23474 0.087976
7760 0.160714 0.234749 0.0879763
7768 0.160712 0.234758 0.0879766
7776 0.160711 0.234767 0.087977
7784 0.16071 0.234775 0.0879773
7792 0.160709 0.234783 0.0879777
7800 0.160708 0.234791 0.0879782
7808 0.160708 0.234798 0.0879786
7816 0.160708 0.234806 0.087979
7824 0.160708 0.234812 0.0879795
7832 0.160709 0.234819 0.0879799
7840 0.160709 0.234826 0.0879803
7848 0.16071 0.234832 0.0879808
7856 0.160711 0.234838 0.0879812
7864 0.160712 0.234844 0.0879816
7872 0.160714 0.234849 0.087982
7880 0.160715 0.234854 0.0879824
7888 0.160716 0.234858 0.0879827
7896 0.160718 0.234863 0.087983
7904 0.160719 0.234866 0.0879833
7912 0.160721 0.234869 0.0879836
7920 0.160722 0.234871 0.0879838
7928 0.160724 0.234873 0.087984
7936 0.160725 0.234874 0.0879842
7944 0.160726 0.234874 0.0879843
7952 0.160727 0.234874 0.0879844
7960 0.160728 0.234872 0.0879845
7968 0.160729 0.23487 0.0879845
7976 0.160729 0.234867 0.0879845
7984 0.16073 0.234863 0.0879845
7992 0.16073 0.234859 0.0879844
8000 0.16073 0.234853 0.0879843
8008 0.16073 0.234847 0.0879842
8016 0.16073 0.234841 0.0879841
8024 0.16073 0.234834 0.087984
8032 0.16073 0.234826 0.0879838
8040 0.16073 0.234819 0.0879836
8048 0.16073 0.23481 0.0879835
8056 0.16073 0.234802 0.0879833
8064 0.16073 0.234794 0.087983
8072 0.16073 0.234786 0.0879828
8080 0.16073 0.234778 0.0879826
8088 0.16073 0.234771 0.0879824
8096 0.16073 0.234764 0.0879821
8104 0.16073 0.234758 0.0879819
8112 0.16073 0.234753 0.0879816
8120 0.16073 0.234748 0.0879813
8128 0.16073 0.234745 0.087981
8136 0.16073 0.234743 0.0879807
8144 0.16073 0.234742 0.0879804
8152 0.160731 0.234743 0.0879801
8160 0.160731 0.234745 0.0879798
8168 0.160731 0.234749 0.0879795
8176 0.160732 0.234754 0.0879792
8184 0.160732 0.234761 0.0879789
8192 0.160732 0.23477 0.0879785
8200 0.160733 0.234781 0.0879782
8208 0.160733 0.234793 0.0879779
8216 0.160734 0.234807 0.0879775
8224 0.160734 0.234823 0.0879772
8232 0.160734 0.234839 0.0879768
8240 0.160734 0.234857 0.0879765
8248 0.160735 0.234877 0.0879761
8256 0.160735 0.234897 0.0879758
8264 0.160735 0.234917 0.0879754
8272 0.160736 0.234938 0.0879751
8280 0.160736 0.23496 0.0879748
8288 0.160736 0.234981 0.0879745
8296 0.160736 0.235001 0.0879741
8304 0.160737 0.235021 0.0879738
8312 0.160737 0.23504 0.0879735
8320 0.160737 0.235058 0.0879732
8328 0.160738 0.235075 0.087973
8336 0.160738 0.23509 0.0879727
8344 0.160738 0.235103 0.0879724
8352 0.160739 0.235114 0.0879722
8360 0.160739 0.235123 0.0879719
8368 0.160739 0.23513 0.0879717
8376 0.16074 0.235135 0.0879714
8384 0.16074 0.235138 0.0879712
8392 0.16074 0.235139 0.087971
8400 0.160741 0.235138 0.0879708
8408 0.160741 0.235135 0.0879706
8416 0.160741 0.23513 0.0879704
8424 0.160742 0.235124 0.0879702
8432 0.160742 0.235117 0.08797
8440 0.160743 0.235109 0.0879698
8448 0.160743 0.235099 0.0879696
8456 0.160744 0.23509 0.0879695
8464 0.160745 0.23508 0.0879693
8472 0.160746 0.23507 0.0879691
8480 0.160747 0.235061 0.087969
8488 0.160748 0.235051 0.0879688
8496 0.160749 0.235043 0.0879687
8504 0.160751 0.235035 0.0879685
8512 0.160752 0.235028 0.0879684
8520 0.160754 0.235023 0.0879682
8528 0.160756 0.235018 0.0879681
8536 0.160758 0.235015 0.087968
8544 0.16076 0.235012 0.0879679
8552 0.160762 0.235011 0.0879678
8560 0.160764 0.235011 0.0879677
8568 0.160767 0.235012 0.0879677
8576 0.16077 0.235014 0.0879676
8584 0.160773 0.235016 0.0879676
8592 0.160776 0.23502 0.0879675
8600 0.160779 0.235023 0.0879675
8608 0.160782 0.235027 0.0879675
8616 0.160786 0.235031 0.0879675
8624 0.160789 0.235035 0.0879675
8632 0.160793 0.235039 0.0879675
8640 0.160797 0.235043 0.0879675
8648 0.1608 0.235046 0.0879675
8656 0.160804 0.235049 0.0879676
8664 0.160808 0.235051 0.0879676
8672 0.160812 0.235053 0.0879676
8680 0.160816 0.235054 0.0879677
8688 0.16082 0.235055 0.0879677
8696 0.160824 0.235056 0.0879677
8704 0.160828 0.235056 0.0879677
8712 0.160832 0.235055 0.0879677
8720 0.160836 0.235054 0.0879677
8728 0.160839 0.235053 0.0879676
8736 0.160843 0.235052 0.0879676
8744 0.160846 0.235051 0.0879675
8752 0.160849 0.23505 0.0879674
8760 0.160852 0.235049 0.0879672
8768 0.160854 0.235048 0.0879671
8776 0.160857 0.235047 0.0879669
8784 0.160859 0.235047 0.0879667
8792 0.16086 0.235047 0.0879664
8800 0.160862 0.235047 0.0879661
8808 0.160863 0.235048 0.0879658
8816 0.160864 0.235049 0.0879655
8824 0.160865 0.23505 0.0879652
8832 0.160865 0.235052 0.0879648
8840 0.160865 0.235054 0.0879644
8848 0.160865 0.235057 0.087964
8856 0.160865 0.23506 0.0879636
8864 0.160864 0.235063 0.0879632
8872 0.160864 0.235066 0.0879628
8880 0.160863 0.23507 0.0879623
8888 0.160862 0.235074 0.0879619
8896 0.160862 0.235078 0.0879615
8904 0.160861 0.235083 0.0879611
8912 0.16086 0.235088 0.0879607
8920 0.160859 0.235094 0.0879603
8928 0.160858 0.235099 0.0879599
8936 0.160857 0.235106 0.0879595
8944 0.160856 0.235112 0.0879592
8952 0.160856 0.23512 0.0879588
8960 0.160855 0.235127 0.0879585
8968 0.160854 0.235135 0.0879582
8976 0.160854 0.235144 0.0879579
8984 0.160853 0.235153 0.0879576
8992 0.160853 0.235163 0.0879574
9000 0.160853 0.235173 0.0879571
9008 0.160853 0.235184 0.0879569
9016 0.160853 0.235195 0.0879566
9024 0.160853 0.235206 0.0879564
9032 0.160853 0.235218 0.0879562
9040 0.160853 0.23523 0.087956
9048 0.160854 0.235242 0.0879558
9056 0.160854 0.235255 0.0879556
9064 0.160854 0.235267 0.0879554
9072 0.160855 0.235279 0.0879552
9080 0.160855 0.235291 0.087955
9088 0.160856 0.235303 0.0879548
9096 0.160857 0.235314 0.0879546
9104 0.160857 0.235325 0.0879544
9112 0.160858 0.235335 0.0879542
9120 0.160858 0.235344 0.0879539
9128 0.160859 0.235352 0.0879537
9136 0.160859 0.235359 0.0879535
9144 0.160859 0.235365 0.0879532
9152 0.16086 0.23537 0.087953
9160 0.16086 0.235373 0.0879528
9168 0.16086 0.235375 0.0879525
9176 0.16086 0.235375 0.0879523
9184 0.16086 0.235374 0.087952
9192 0.16086 0.235372 0.0879517
9200 0.16086 0.235367 0.0879515
9208 0.16086 0.235361 0.0879512
9216 0.16086 0.235354 0.087951
9224 0.16086 0.235344 0.0879507
9232 0.16086 0.235334 0.0879504
9240 0.16086 0.235322 0.0879501
9248 0.16086 0.235308 0.0879499
9256 0.160859 0.235294 0.0879496
9264 0.160859 0.235278 0.0879493
9272 0.160859 0.235262 0.087949
9280 0.160859 0.235245 0.0879487
9288 0.160859 0.235227 0.0879484
9296 0.160859 0.235209 0.0879481
9304 0.160858 0.235192 0.0879478
9312 0.160858 0.235174 0.0879475
9320 0.160858 0.235156 0.0879471
9328 0.160858 0.23514 0.0879468
9336 0.160858 0.235124 0.0879464
9344 0.160858 0.235109 0.0879461
9352 0.160858 0.235095 0.0879457
9360 0.160857 0.235083 0.0879453
9368 0.160857 0.235072 0.087945
9376 0.160857 0.235063 0.0879446
9384 0.160857 0.235055 0.0879442
9392 0.160857 0.235049 0.0879438
9400 0.160856 0.235045 0.0879434
9408 0.160856 0.235043 0.087943
9416 0.160856 0.235042 0.0879426
9424 0.160855 0.235043 0.0879421
9432 0.160855 0.235046 0.0879417
9440 0.160854 0.23505 0.0879413
9448 0.160854 0.235055 0.0879408
9456 0.160853 0.235061 0.0879404
9464 0.160852 0.235069 0.0879399
9472 0.160851 0.235076 0.0879395
9480 0.16085 0.235085 0.087939
9488 0.160849 0.235093 0.0879386
9496 0.160848 0.235102 0.0879381
9504 0.160847 0.235111 0.0879377
9512 0.160846 0.235119 0.0879372
9520 0.160845 0.235126 0.0879367
9528 0.160843 0.235133 0.0879362
9536 0.160842 0.23514 0.0879357
9544 0.16084 0.235145 0.0879353
9552 0.160838 0.23515 0.0879348
9560 0.160836 0.235153 0.0879343
9568 0.160834 0.235156 0.0879337
9576 0.160832 0.235158 0.0879332
9584 0.16083 0.235158 0.0879327
9592 0.160827 0.235158 0.0879321
9600 0.160825 0.235158 0.0879316
9608 0.160822 0.235156 0.087931
9616 0.160819 0.235154 0.0879305
9624 0.160816 0.235152 0.0879299
9632 0.160813 0.235149 0.0879293
9640 0.16081 0.235146 0.0879287
9648 0.160807 0.235143 0.0879281
9656 0.160804 0.23514 0.0879275
9664 0.1608 0.235137 0.0879269
9672 0.160797 0.235135 0.0879263
9680 0.160794 0.235132 0.0879256
9688 0.16079 0.235131 0.087925
9696 0.160787 0.235129 0.0879244
9704 0.160783 0.235128 0.0879238
9712 0.16078 0.235128 0.0879232
9720 0.160776 0.235128 0.0879225
9728 0.160773 0.235128 0.0879219
9736 0.16077 0.235129 0.0879214
9744 0.160767 0.23513 0.0879208
9752 0.160764 0.235132 0.0879202
9760 0.160761 0.235133 0.0879196
9768 0.160759 0.235135 0.0879191
9776 0.160756 0.235136 0.0879186
9784 0.160754 0.235138 0.0879181
9792 0.160752 0.23514 0.0879176
9800 0.16075 0.235141 0.0879171
9808 0.160749 0.235142 0.0879167
9816 0.160748 0.235143 0.0879163
9824 0.160747 0.235143 0.0879159
9832 0.160746 0.235143 0.0879155
9840 0.160745 0.235143 0.0879151
9848 0.160745 0.235142 0.0879147
9856 0.160745 0.235141 0.0879143
9864 0.160745 0.235139 0.087914
9872 0.160745 0.235136 0.0879136
9880 0.160746 0.235134 0.0879133
9888 0.160746 0.23513 0.087913
9896 0.160747 0.235127 0.0879126
9904 0.160748 0.235122 0.0879123
9912 0.160749 0.235118 0.0879119
9920 0.160751 0.235113 0.0879115
9928 0.160752 0.235107 0.0879111
9936 0.160753 0.235101 0.0879107
9944 0.160754 0.235094 0.0879103
9952 0.160756 0.235087 0.0879099
9960 0.160757 0.23508 0.0879164
9968 0.160758 0.235072 0.087923
9976 0.160759 0.235064 0.0879296
9984 0.16076 0.235055 0.0879363
9992 0.16076 0.235045 0.0879429
10000 0.160761 0.235035 0.0879496
10008 0.160761 0.235025 0.0879562
10016 0.160762 0.235014 0.0879628
10024 0.160762 0.235003 0.0879694
10032 0.160762 0.234991 0.0879761
10040 0.160762 0.234979 0.0879827
10048 0.160762 0.234966 0.0879893
10056 0.160761 0.234954 0.0879959
10064 0.160761 0.234941 0.0880025
10072 0.16076 0.234928 0.0880091
10080 0.16076 0.234915 0.0880157
10088 0.160759 0.234901 0.0880223
10096 0.160758 0.234889 0.0880289
10104 0.160758 0.234876 0.0880354
10112 0.160757 0.234863 0.0880423
10120 0.160756 0.234852 0.0880499
10128 0.160755 0.23484 0.0880574
10136 0.160755 0.23483 0.0880649
10144 0.160754 0.23482 0.0880724
10152 0.160754 0.234811 0.0880799
10160 0.160753 0.234803 0.0880874
10168 0.160753 0.234796 0.0880949
10176 0.160752 0.23479 0.0881024
10184 0.160752 0.234786 0.0881099
10192 0.160752 0.234782 0.0881174
10200 0.160752 0.23478 0.0881249
10208 0.160752 0.23478 0.0881324
10216 0.160752 0.234781 0.0881399
10224 0.160752 0.234783 0.0881474
10232 0.160752 0.234786 0.0881549
10240 0.160752 0.234791 0.0881623
10248 0.160752 0.234797 0.0881698
10256 0.160752 0.234804 0.0881773
10264 0.160752 0.234813 0.0881847
10272 0.160752 0.234822 0.0881922
10280 0.160752 0.234832 0.0881997
10288 0.160753 0.234843 0.0882071
10296 0.160753 0.234855 0.0882146
10304 0.160753 0.234867 0.088222
10312 0.160753 0.234879 0.0882295
10320 0.160753 0.234891 0.0882369
10328 0.160753 0.234903 0.0882443
10336 0.160753 0.234915 0.0882518
10344 0.160754 0.234927 0.0882592
10352 0.160754 0.234938 0.0882666
10360 0.160754 0.234948 0.088274
10368 0.160754 0.234957 0.0882815
10376 0.160754 0.234965 0.0882889
10384 0.160754 0.234972 0.0882963
10392 0.160754 0.234977 0.0883037
10400 0.160754 0.234982 0.0883111
10408 0.160754 0.234984 0.0883184
10416 0.160754 0.234986 0.0883258
10424 0.160754 0.234986 0.0883332
10432 0.160754 0.234984 0.0883406
10440 0.160754 0.234981 0.0883479
10448 0.160754 0.234977 0.0883553
10456 0.160754 0.234971 0.0883626
10464 0.160754 0.234965 0.0883699
10472 0.160755 0.234957 0.0883773
10480 0.160755 0.234949 0.0883846
10488 0.160756 0.234939 0.0883919
10496 0.160756 0.23493 0.0883992
10504 0.160757 0.23492 0.0884065
10512 0.160757 0.23491 0.0884138
10520 0.160758 0.2349 0.088421
10528 0.160759 0.23489 0.0884283
10536 0.16076 0.234881 0.0884356
10544 0.160761 0.234872 0.0884428
10552 0.160762 0.234863 0.08845
10560 0.160763 0.234856 0.0884573
10568 0.160765 0.234849 0.0884645
10576 0.160766 0.234843 0.0884717
10584 0.160768 0.234838 0.0884789
10592 0.160769 0.234834 0.0884861
10600 0.160771 0.234831 0.0884932
10608 0.160773 0.234829 0.0885004
10616 0.160775 0.234828 0.0885076
10624 0.160777 0.234827 0.0885147
10632 0.160779 0.234827 0.0885218
10640 0.160781 0.234828 0.088529
10648 0.160784 0.234829 0.0885361
10656 0.160786 0.234831 0.0885432
10664 0.160788 0.234833 0.0885503
10672 0.160791 0.234835 0.0885573
10680 0.160793 0.234837 0.0885644
10688 0.160796 0.23484 0.0885715
10696 0.160799 0.234842 0.0885785
10704 0.160801 0.234844 0.0885856
10712 0.160804 0.234846 0.0885926
10720 0.160806 0.234847 0.0885996
10728 0.160809 0.234848 0.0886067
10736 0.160812 0.234849 0.0886137
10744 0.160814 0.234849 0.0886207
10752 0.160816 0.23485 0.0886277
10760 0.160819 0.234849 0.0886347
10768 0.160821 0.234849 0.0886417
10776 0.160823 0.234848 0.0886487
10784 0.160825 0.234847 0.0886557
10792 0.160827 0.234846 0.0886627
10800 0.160829 0.234845 0.0886697
10808 0.16083 0.234844 0.0886767
10816 0.160831 0.234843 0.0886836
10824 0.160832 0.234842 0.0886906
10832 0.160833 0.234841 0.0886976
10840 0.160834 0.23484 0.0887046
10848 0.160834 0.23484 0.0887116
10856 0.160834 0.23484 0.0887185
10864 0.160834 0.23484 0.0887255
10872 0.160834 0.234841 0.0887325
10880 0.160833 0.234842 0.0887394
10888 0.160833 0.234843 0.0887464
10896 0.160832 0.234845 0.0887534
10904 0.160831 0.234847 0.0887603
10912 0.16083 0.23485 0.0887673
10920 0.160828 0.234853 0.0887742
10928 0.160827 0.234856 0.0887812
10936 0.160826 0.23486 0.0887881
10944 0.160824 0.234864 0.088795
10952 0.160823 0.234869 0.088802
10960 0.160821 0.234874 0.0888089
10968 0.16082 0.234879 0.0888158
10976 0.160818 0.234884 0.0888227
10984 0.160817 0.23489 0.0888296
10992 0.160815 0.234896 0.0888365
11000 0.160814 0.234902 0.0888434
11008 0.160813 0.234909 0.0888503
11016 0.160812 0.234915 0.0888572
11024 0.160811 0.234922 0.088864
11032 0.16081 0.234929 0.0888709
11040 0.160809 0.234937 0.0888778
11048 0.160808 0.234944 0.0888846
11056 0.160807 0.234952 0.0888915
11064 0.160807 0.23496 0.0888983
11072 0.160806 0.234967 0.0889051
11080 0.160806 0.234975 0.0889119
11088 0.160806 0.234983 0.0889187
11096 0.160805 0.234991 0.0889255
11104 0.160805 0.234998 0.0889323
11112 0.160805 0.235005 0.0889391
11120 0.160805 0.235012 0.0889459
11128 0.160805 0.235018 0.0889527
11136 0.160805 0.235024 0.0889594
11144 0.160805 0.235029 0.0889662
11152 0.160805 0.235033 0.0889729
11160 0.160805 0.235037 0.0889797
11168 0.160805 0.23504 0.0889864
11176 0.160805 0.235042 0.0889931
11184 0.160805 0.235042 0.0889998
11192 0.160805 0.235042 0.0890066
11200 0.160805 0.23504 0.0890133
11208 0.160804 0.235038 0.0890199
11216 0.160804 0.235034 0.0890266
11224 0.160803 0.235029 0.0890333
11232 0.160803 0.235022 0.08904
11240 0.160802 0.235015 0.0890466
11248 0.160802 0.235006 0.0890533
11256 0.160801 0.234996 0.0890599
11264 0.160801 0.234984 0.0890666
11272 0.1608 0.234972 0.0890732
11280 0.160799 0.234959 0.0890798
11288 0.160799 0.234944 0.0890864
11296 0.160798 0.234929 0.089093
11304 0.160797 0.234914 0.0890996
11312 0.160797 0.234897 0.0891062
11320 0.160796 0.234881 0.0891127
11328 0.160795 0.234864 0.0891193
11336 0.160795 0.234847 0.0891258
11344 0.160794 0.23483 0.0891324
11352 0.160793 0.234813 0.0891389
11360 0.160793 0.234797 0.0891454
11368 0.160792 0.234781 0.0891519
11376 0.160792 0.234766 0.0891583
11384 0.160791 0.234751 0.0891648
11392 0.16079 0.234738 0.0891712
11400 0.16079 0.234725 0.0891777
11408 0.160789 0.234714 0.0891841
11416 0.160789 0.234704 0.0891905
11424 0.160788 0.234695 0.0891968
11432 0.160787 0.234687 0.0892032
11440 0.160786 0.234681 0.0892095
11448 0.160786 0.234676 0.0892159
11456 0.160785 0.234672 0.0892222
11464 0.160784 0.23467 0.0892285
11472 0.160783 0.234669 0.0892347
11480 0.160782 0.234668 0.089241
11488 0.160781 0.234669 0.0892472
11496 0.16078 0.234671 0.0892535
11504 0.160779 0.234674 0.0892597
11512 0.160777 0.234677 0.0892659
11520 0.160776 0.234681 0.089272
11528 0.160774 0.234685 0.0892782
11536 0.160773 0.23469 0.0892844
11544 0.160771 0.234695 0.0892905
11552 0.160769 0.234699 0.0892966
11560 0.160768 0.234704 0.0893028
11568 0.160766 0.234708 0.0893089
11576 0.160764 0.234712 0.089315
11584 0.160761 0.234715 0.0893211
11592 0.160759 0.234718 0.0893272
11600 0.160757 0.234721 0.0893332
11608 0.160754 0.234722 0.0893393
11616 0.160751 0.234723 0.0893454
11624 0.160749 0.234724 0.0893515
11632 0.160746 0.234724 0.0893575
11640 0.160743 0.234723 0.0893636
11648 0.160739 0.234722 0.0893697
11656 0.160736 0.23472 0.0893758
11664 0.160733 0.234718 0.0893818
11672 0.160729 0.234716 0.0893879
11680 0.160726 0.234713 0.089394
11688 0.160722 0.234711 0.0894001
11696 0.160719 0.234708 0.0894062
11704 0.160715 0.234705 0.0894123
11712 0.160712 0.234702 0.0894184
11720 0.160708 0.2347 0.0894244
11728 0.160705 0.234698 0.0894305
11736 0.160701 0.234696 0.0894366
11744 0.160698 0.234694 0.0894427
11752 0.160695 0.234693 0.0894488
11760 0.160691 0.234692 0.0894549
11768 0.160688 0.234692 0.089461
11776 0.160685 0.234692 0.0894671
11784 0.160683 0.234692 0.0894732
11792 0.16068 0.234693 0.0894793
11800 0.160677 0.234694 0.0894853
11808 0.160675 0.234695 0.0894914
11816 0.160673 0.234696 0.0894975
11824 0.160671 0.234698 0.0895035
11832 0.160669 0.234699 0.0895096
11840 0.160668 0.234701 0.0895156
11848 0.160666 0.234702 0.0895217
11856 0.160665 0.234703 0.0895277
